Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,AS,IFAS
1986,Xavier McDaniel,SF,22,SEA,82,80,2706,16.3,0.525,0.009,0.31,13.1,15.6,14.3,11.4,1.8,0.8,15.7,24.5,1.8,3.3,5.1,0.091,0.8,0.7,1.5,2.4,576,1176,0.49,2,10,0.2,574,1166,0.492,0.491,250,364,0.687,307,348,655,193,101,37,248,305,1404,1,1
1986,Ben McDonald,SF,23,CLE,21,0,266,6.7,0.496,0.017,0.138,6.2,9.5,7.9,4.4,1.2,0.2,14,11,0,0.2,0.2,0.033,-3,-0.1,-3,-0.1,28,58,0.483,0,1,0,28,57,0.491,0.483,5,8,0.625,15,23,38,9,7,1,10,30,61,0,0
1986,Chris McNealy,PF,24,NYK,30,6,627,13.7,0.519,0,0.326,10.7,26.7,18.3,9.3,3,1.2,17.5,13.3,0.3,1.3,1.6,0.122,-2,3.9,1.9,0.6,70,144,0.486,0,0,,70,144,0.486,0.486,31,47,0.66,62,141,203,41,38,12,35,88,171,0,0
1986,Dirk Minniefield,PG,25,CLE,76,2,1131,14.1,0.537,0.107,0.268,4.2,8.6,6.4,32.5,2.7,0.1,21.8,17.9,0.9,1,1.9,0.083,0.2,-0.5,-0.3,0.5,167,347,0.481,10,37,0.27,157,310,0.506,0.496,73,93,0.785,43,88,131,269,65,1,108,165,417,0,0
1986,Perry Moss,PG,27,TOT,72,0,1012,8.5,0.459,0.11,0.305,3.7,8.9,6.3,14.4,2.6,0.8,19.3,16.4,-0.6,1.1,0.5,0.026,-3.1,0.5,-2.7,-0.2,116,292,0.397,7,32,0.219,109,260,0.419,0.409,65,89,0.73,34,81,115,108,56,15,79,132,304,0,0
1986,Chris Mullin,SG,22,GSW,55,30,1391,16,0.539,0.044,0.34,3.2,5.9,4.5,10.5,2.3,0.9,9.5,22.2,2.3,0.6,2.9,0.1,0.7,-1.6,-0.9,0.4,287,620,0.463,5,27,0.185,282,593,0.476,0.467,189,211,0.896,42,73,115,105,70,23,75,130,768,5,1
1986,Charles Oakley,PF,22,CHI,77,30,1772,16.5,0.561,0.006,0.497,15.7,27.1,21.2,10.5,1.8,1,21,19.2,1.7,1.6,3.3,0.09,0.7,0.4,1.1,1.4,281,541,0.519,0,3,0,281,538,0.522,0.519,178,269,0.662,255,409,664,133,68,30,175,250,740,1,1
1986,Michael Phelps,SG,24,SEA,70,18,880,7.7,0.438,0.042,0.259,3.8,8.3,6,11.5,2.5,0.1,16.3,18.1,-1,1,-0.1,-0.003,-4.4,-0.1,-4.5,-0.6,117,286,0.409,1,12,0.083,116,274,0.423,0.411,44,74,0.595,29,60,89,71,45,1,62,86,279,0,0
1986,Ed Pinckney,SF,22,PHO,80,24,1602,12.8,0.599,0.004,0.556,7.1,14.7,11.1,7.7,2,1.3,20.6,17.8,0.8,1.8,2.7,0.08,-1.7,0.6,-1.1,0.4,255,457,0.558,0,2,0,255,455,0.56,0.558,171,254,0.673,95,213,308,90,71,37,148,190,681,0,0
1986,Terry Porter,PG,22,POR,79,3,1214,14.8,0.545,0.094,0.347,3.3,7.7,5.5,22.2,3.1,0,17.1,20.2,1.2,1.1,2.3,0.093,-0.1,-1,-1.1,0.3,212,447,0.474,13,42,0.31,199,405,0.491,0.489,125,155,0.806,35,82,117,198,81,1,106,136,562,2,1
1986,Blair Rasmussen,C,23,DEN,48,1,330,8.7,0.458,0,0.26,11.2,19.9,15.3,6.4,0.4,1.7,19.3,24.2,-0.5,0.4,-0.1,-0.021,-6.3,-2.2,-8.5,-0.5,61,150,0.407,0,0,,61,150,0.407,0.407,31,39,0.795,37,60,97,16,3,10,40,63,153,0,0
1986,Jerry Reynolds,SF,23,MIL,55,8,508,15.2,0.489,0.012,0.642,8.2,9.3,8.8,22.1,4,2.2,20,20.5,0,1,1,0.096,-0.7,2.9,2.2,0.5,72,162,0.444,1,2,0.5,71,160,0.444,0.448,58,104,0.558,37,43,80,86,43,19,52,57,203,0,0
1986,Derrick Rowland,SG,26,MIL,2,0,9,7,0.387,0,0.667,0,12.3,6.2,13.9,0,0,0,17.3,0,0,0,0.048,-4.8,-2.8,-7.6,0,1,3,0.333,0,0,,1,3,0.333,0.333,1,2,0.5,0,1,1,1,0,0,0,1,3,0,0
1986,Detlef Schrempf,SF,23,DAL,64,12,969,10.9,0.52,0.022,0.483,8.1,14.2,11.2,11.8,1.1,0.6,18,19.6,0.3,0.5,0.8,0.04,-1.7,-1.2,-2.9,-0.2,142,315,0.451,3,7,0.429,139,308,0.451,0.456,110,152,0.724,70,128,198,88,23,10,84,166,397,3,1
1986,Carey Scurry,SF,23,UTA,78,0,1168,11.9,0.509,0.037,0.419,9.2,13.3,11.3,9.7,3.1,3.2,21.2,15.7,-0.4,2.1,1.8,0.072,-2.5,3.6,1.1,0.9,142,301,0.472,1,11,0.091,141,290,0.486,0.473,78,126,0.619,97,145,242,85,78,66,96,171,363,0,0
1986,Mike Smrek,C,23,CHI,38,5,408,6.5,0.401,0.016,0.238,12.3,18.4,15.2,6.1,0.7,3.2,17.7,16.3,-0.5,0.2,-0.2,-0.024,-4.5,-0.5,-5,-0.3,46,122,0.377,0,2,0,46,120,0.383,0.377,16,29,0.552,46,64,110,19,6,23,29,95,108,0,0
1986,Alex Stivrins,SF,23,SEA,3,0,14,-5.9,0.26,0,1,24.7,0,12.7,9.3,0,0,34.2,26.2,-0.1,0,-0.1,-0.347,-10.3,-3.1,-13.4,0,1,4,0.25,0,0,,1,4,0.25,0.25,1,4,0.25,3,0,3,1,0,0,3,2,3,0,0
1986,Greg Stokes,PF,22,PHI,31,13,350,10.6,0.491,0.008,0.176,8.6,9.6,9.1,6.9,1.9,1.8,12.9,16.9,0.1,0.4,0.5,0.068,-1.9,-0.1,-2,0,56,119,0.471,0,1,0,56,118,0.475,0.471,14,21,0.667,27,30,57,17,14,11,19,56,126,0,0
1986,Bob Thornton,PF,23,NYK,71,23,1323,6.9,0.487,0,0.591,9.2,15.9,12.4,4.5,1.1,0.3,19.4,13.6,-0.6,1.6,0.9,0.034,-4.2,0.5,-3.7,-0.6,125,274,0.456,0,0,,125,274,0.456,0.456,86,162,0.531,113,177,290,43,30,7,83,209,336,0,0
1986,Wayman Tisdale,PF,21,IND,81,60,2277,14,0.539,0.002,0.234,9.2,18.6,13.9,5.4,0.7,1.1,14.5,23.3,0.7,2.6,3.2,0.068,-1.7,-1.2,-3,-0.6,516,1002,0.515,0,2,0,516,1000,0.516,0.515,160,234,0.684,191,393,584,79,32,44,188,290,1192,0,0
1986,Sedric Toney,PG,23,TOT,13,0,230,7.3,0.502,0.152,0.47,1.6,10.6,6.2,14.8,1.2,0,21.6,17.7,-0.2,0.2,0,-0.001,-4.3,-1.6,-5.9,-0.2,28,66,0.424,3,10,0.3,25,56,0.446,0.447,21,31,0.677,3,22,25,26,6,0,22,24,80,0,0
1986,Nick Vanos,C,22,PHO,11,0,202,3.4,0.329,0,0.319,12.5,21.3,17.1,10.2,0.5,1.4,19.6,20.2,-0.6,0.2,-0.4,-0.106,-7.6,-0.4,-8,-0.3,23,72,0.319,0,0,,23,72,0.319,0.319,8,23,0.348,21,39,60,16,2,5,20,34,54,0,0
1986,Sam Vincent,SG,22,BOS,57,0,432,10,0.477,0.025,0.432,3,8.9,6.1,20,1.9,0.5,20.3,23,-0.3,0.6,0.3,0.037,-4.2,-1.1,-5.2,-0.3,59,162,0.364,1,4,0.25,58,158,0.367,0.367,65,70,0.929,11,37,48,69,17,4,49,59,184,0,0
1986,Spud Webb,PG,22,ATL,79,8,1229,18.5,0.578,0.027,0.667,2.4,8.6,5.5,38.7,3.2,0.2,23,23,1.9,1.6,3.5,0.137,1.4,-0.4,1,0.9,199,412,0.483,2,11,0.182,197,401,0.491,0.485,216,275,0.785,27,96,123,337,82,5,159,164,616,0,0
1986,Bill Wennington,C,22,DAL,56,3,562,11.4,0.524,0.026,0.405,6.4,19.2,12.9,4.7,0.9,2.1,10.4,14.6,0.5,0.4,0.9,0.08,-2.6,-0.8,-3.4,-0.2,72,153,0.471,0,4,0,72,149,0.483,0.471,45,62,0.726,32,100,132,21,11,22,21,83,189,0,0
1986,Gerald Wilkins,SG,22,NYK,81,53,2025,12.2,0.488,0.027,0.254,4.9,6.8,5.8,13.2,1.6,0.3,13.1,24.7,-1.2,1.9,0.7,0.018,-1.7,-1,-2.7,-0.4,437,934,0.468,7,25,0.28,430,909,0.473,0.472,132,237,0.557,92,116,208,161,68,9,157,155,1013,0,0
1986,Pete Williams,PF,20,DEN,53,11,573,11.6,0.587,0,0.36,8.2,18.9,13.3,3,1.5,2.2,12.9,9.9,0.6,0.8,1.4,0.116,-2.7,0.9,-1.8,0,67,111,0.604,0,0,,67,111,0.604,0.604,17,40,0.425,47,99,146,14,19,23,19,68,151,0,0
1986,Voise Winters,SF,23,PHI,4,0,17,-5.6,0.231,0.077,0,6.6,13.1,9.9,0,2.8,0,13.3,35.5,-0.1,0,-0.1,-0.355,-17.7,-7.8,-25.5,-0.1,3,13,0.231,0,1,0,3,12,0.25,0.231,0,0,,1,2,3,0,1,0,2,1,6,0,0
1987,Rafael Addison,SF,22,PHO,62,12,711,11.9,0.5,0.151,0.193,6.6,10.1,8.4,9.1,1.8,0.6,13.1,23.6,-0.1,0.5,0.4,0.024,-2.1,-2.4,-4.4,-0.4,146,331,0.441,16,50,0.32,130,281,0.463,0.465,51,64,0.797,41,65,106,45,27,7,54,75,359,0,0
1987,Mark Alarie,PF,23,DEN,64,25,1110,12.5,0.516,0.02,0.228,6.5,14.2,10.1,8.9,0.9,1.4,10.3,18.8,0.7,0.7,1.5,0.064,-2.1,-1.5,-3.6,-0.4,217,443,0.49,2,9,0.222,215,434,0.495,0.492,67,101,0.663,73,141,214,74,22,28,56,138,503,0,0
1987,William Bedford,C,23,PHO,50,18,979,7.6,0.422,0.003,0.24,9.2,18.8,14.1,7.7,0.9,2.2,17.7,19.9,-1.7,0.9,-0.8,-0.041,-5.7,-0.2,-5.9,-1,142,358,0.397,0,1,0,142,357,0.398,0.397,50,86,0.581,79,167,246,57,18,37,85,125,334,0,0
1987,Walter Berry,SF-PF,22,TOT,63,45,1586,16.8,0.561,0.004,0.376,9.1,12.5,10.7,10.4,1.1,1.4,14.6,26.5,1.4,0.9,2.3,0.071,0.1,-1.7,-1.5,0.2,407,766,0.531,0,3,0,407,763,0.533,0.531,187,288,0.649,136,173,309,105,38,40,153,196,1001,0,0
1987,Joe Binion,PF,25,POR,11,0,51,12,0.486,0,1,18,21.4,19.7,2.3,1.8,2.2,17.2,13.4,0,0.1,0.1,0.092,-3.1,-0.6,-3.8,0,4,10,0.4,0,0,,4,10,0.4,0.4,6,10,0.6,8,10,18,1,2,2,3,5,14,0,0
1987,Adrian Branch,SF,23,LAL,32,0,219,18.8,0.576,0.021,0.563,12.6,14.2,13.5,10,3.5,0.8,16.7,26.6,0.4,0.4,0.7,0.158,0.5,-0.3,0.2,0.1,48,96,0.5,0,2,0,48,94,0.511,0.5,42,54,0.778,23,30,53,16,16,3,24,39,138,0,0
1987,Mike Brown,C,23,CHI,62,3,818,9.7,0.554,0,0.358,9.7,20.2,14.8,4.1,1.2,0.5,20.2,15,0.1,0.9,1,0.06,-3.7,-1,-4.7,-0.6,106,201,0.527,0,0,,106,201,0.527,0.527,46,72,0.639,71,143,214,24,20,7,59,129,258,0,0
1987,Ben Coleman,C,25,NJN,68,7,1029,13.6,0.617,0.003,0.387,10.9,20.6,15.7,5.3,1.5,1.8,20.4,18,0.9,1.1,2,0.093,-1.2,0,-1.2,0.2,182,313,0.581,0,1,0,182,312,0.583,0.581,88,121,0.727,99,189,288,37,32,31,94,200,452,0,0
1987,Dell Curry,SG,22,UTA,67,0,636,11.3,0.474,0.184,0.117,4.9,7.9,6.4,13.7,2,0.4,11.4,24.1,-0.3,0.8,0.5,0.035,-1.8,-1,-2.7,-0.1,139,326,0.426,17,60,0.283,122,266,0.459,0.452,30,38,0.789,30,48,78,58,27,4,44,86,325,0,0
1987,Brad Daugherty,C,21,CLE,80,80,2695,15.6,0.579,0,0.443,6.1,19.8,12.9,16.9,0.9,1.3,18.7,19.8,2.6,3.5,6,0.107,-0.1,1.3,1.1,2.1,487,905,0.538,0,0,,487,905,0.538,0.538,279,401,0.696,152,495,647,304,49,63,248,248,1253,5,1
1987,Johnny Dawkins,PG,23,SAS,81,14,1682,14.6,0.492,0.062,0.25,3.5,7.7,5.5,24.9,1.9,0.1,12.4,23.1,1.2,0.8,2,0.057,-0.7,-2.4,-3.1,-0.5,334,764,0.437,14,47,0.298,320,717,0.446,0.446,153,191,0.801,56,113,169,290,67,3,120,118,835,0,0
1987,Bruce Douglas,SG,22,SAC,8,1,98,5.7,0.272,0.042,0.167,5.5,10.1,7.8,21.2,4.3,0,25.9,14.2,-0.3,0.1,-0.2,-0.082,-6,1.7,-4.3,-0.1,7,24,0.292,0,1,0,7,23,0.304,0.292,0,4,0,5,9,14,17,9,0,9,9,14,0,0
1987,Greg Dreiling,C,24,IND,24,0,128,8.6,0.497,0,0.324,10.1,27,18.4,7.4,0.8,0.9,14.2,16.1,0,0.2,0.2,0.093,-4.2,-0.4,-4.6,-0.1,16,37,0.432,0,0,,16,37,0.432,0.432,10,12,0.833,12,31,43,7,2,2,7,42,42,0,0
1987,Kevin Duckworth,C,22,TOT,65,1,875,9.1,0.53,0.004,0.491,9.8,18.5,14.2,4.3,1.1,1.3,19,18.5,-0.1,0.9,0.8,0.045,-3.9,-1.3,-5.1,-0.7,130,273,0.476,0,1,0,130,272,0.478,0.476,92,134,0.687,76,147,223,29,21,21,78,192,352,2,1
1987,Dave Feitl,C,24,HOU,62,1,498,10.3,0.491,0.005,0.351,8.7,17,12.9,6.3,0.9,0.5,14,22.3,-0.1,0.6,0.5,0.049,-4.4,-2.2,-6.6,-0.6,88,202,0.436,0,1,0,88,201,0.438,0.436,53,71,0.746,39,78,117,22,9,4,38,83,229,0,0
1987,Kenny Gattison,PF,22,PHO,77,14,1104,9.4,0.523,0.01,0.55,9,18.3,13.7,4.3,1,1.7,18.6,17.4,-0.3,1,0.7,0.031,-4.1,-1,-5.1,-0.9,148,311,0.476,0,3,0,148,308,0.481,0.476,108,171,0.632,87,183,270,36,24,33,88,178,404,0,0
1987,Grant Gondrezick,SG,24,PHO,64,1,836,10.9,0.503,0.057,0.357,6.4,8.3,7.4,13.1,1.4,0.3,13.9,19.6,0.2,0.4,0.6,0.037,-2,-1.9,-3.9,-0.4,135,300,0.45,4,17,0.235,131,283,0.463,0.457,75,107,0.701,47,63,110,81,25,4,56,91,349,0,0
1987,Ron Harper,SG,23,CLE,82,82,3064,17.2,0.503,0.058,0.349,6,7.8,6.9,21.1,3.2,1.5,15.6,28.9,-0.1,4.4,4.2,0.066,0.8,1.1,2,3.1,734,1614,0.455,20,94,0.213,714,1520,0.47,0.461,386,564,0.684,169,223,392,394,209,84,345,247,1874,0,0
1987,Cedric Henderson,PF,21,TOT,8,0,16,15.3,0.59,0,0.375,20.5,34.9,27.5,0,0,0,30,34.2,0,0,0,-0.015,-9.2,-9.7,-18.9,-0.1,4,8,0.5,0,0,,4,8,0.5,0.5,3,3,1,3,5,8,0,0,0,4,2,11,0,0
1987,Kevin Henderson,PG,22,GSW,5,0,45,5.4,0.45,0,0.25,2.4,4.9,3.6,29.6,1,0,31.1,11.5,0,0,0,-0.011,-5.2,-3.6,-8.9,-0.1,3,8,0.375,0,0,,3,8,0.375,0.375,2,2,1,1,2,3,11,1,0,4,9,8,0,0
1987,Conner Henry,SG,23,TOT,54,0,323,6.1,0.412,0.309,0.199,2.7,8.8,5.9,14.2,1.4,0.2,15,22.7,-0.6,0.3,-0.3,-0.049,-5,-2.8,-7.7,-0.5,46,136,0.338,13,42,0.31,33,94,0.351,0.386,17,27,0.63,7,27,34,35,9,1,26,34,122,0,0
1987,Jeff Hornacek,SG,23,PHO,80,3,1561,11.2,0.526,0.123,0.346,3,10.1,6.6,29,2.1,0.2,27.5,14.5,0.1,1.1,1.2,0.036,-2.3,-0.8,-3.1,-0.4,159,350,0.454,12,43,0.279,147,307,0.479,0.471,94,121,0.777,41,143,184,361,70,5,153,130,424,1,1
1987,Myron Jackson,PG,22,DAL,8,0,22,10.6,0.439,0,0.889,5,9.6,7.4,33.5,2.2,0,28.5,32.4,-0.1,0,0,-0.104,-6.5,-1.8,-8.3,0,2,9,0.222,0,0,,2,9,0.222,0.222,7,8,0.875,1,2,3,6,1,0,5,1,11,0,0
1987,Buck Johnson,SF,23,HOU,60,3,520,11.8,0.503,0.005,0.289,8.1,10.4,9.3,11.1,1.6,1.7,14,20.7,0.1,0.7,0.7,0.068,-2.6,-0.3,-2.9,-0.1,94,201,0.468,0,1,0,94,200,0.47,0.468,40,58,0.69,38,50,88,40,17,15,37,81,228,0,0
1987,Steffond Johnson,PF,24,LAC,29,0,234,4.7,0.458,0.047,0.594,6.5,14.2,10.1,3,1.8,0.5,18.2,16.8,-0.3,0.1,-0.2,-0.037,-6.4,-1.9,-8.3,-0.4,27,64,0.422,0,3,0,27,61,0.443,0.422,20,38,0.526,15,28,43,5,9,2,18,55,74,0,0
1987,Anthony Jones,SF-SG,24,TOT,65,4,858,10.7,0.461,0.062,0.202,4.9,8.5,6.7,11.6,2.3,1.3,12.3,18.7,-0.2,0.7,0.5,0.027,-3.2,-0.6,-3.8,-0.4,133,322,0.413,7,20,0.35,126,302,0.417,0.424,50,65,0.769,40,64,104,73,42,19,49,79,323,0,0
1987,Tim Kempton,PF,23,LAC,66,6,936,10.2,0.543,0.005,0.665,7.6,15.8,11.4,7.7,1.9,0.7,15.5,13.4,0.7,0.6,1.3,0.066,-2.8,0,-2.7,-0.2,97,206,0.471,0,1,0,97,205,0.473,0.471,95,137,0.693,70,124,194,53,38,12,49,162,289,0,0
1987,Curtis Kitchen,PF,23,SEA,6,0,31,18.5,0.58,0.167,0.667,14,17.6,15.8,4,3,5.5,0,9.9,0.1,0.1,0.1,0.217,1.3,3,4.4,0,3,6,0.5,0,1,0,3,5,0.6,0.5,3,4,0.75,4,5,9,1,2,3,0,4,9,0,0
1987,Larry Krystkowiak,PF,22,SAS,68,2,1004,13,0.515,0.032,0.397,8.1,18.5,13.1,11.7,1,0.7,13.3,20.2,0.8,0.7,1.4,0.069,-2.2,-1.4,-3.6,-0.4,170,373,0.456,1,12,0.083,169,361,0.468,0.457,110,148,0.743,77,162,239,85,22,12,67,141,451,0,0
1987,Jim Lampley,C,26,PHI,1,0,16,8.3,0.387,0,0.667,7.4,28.1,18,0,3.1,0,20.5,12.8,0,0,0,-0.003,-9.1,-2.9,-12.1,0,1,3,0.333,0,0,,1,3,0.333,0.333,1,2,0.5,1,4,5,0,1,0,1,0,3,0,0
1987,Fernando Martin,C,24,POR,24,0,146,-0.9,0.307,0.032,0.355,6.3,15,10.7,7.2,2.2,0.4,35.8,15,-0.6,0.2,-0.4,-0.144,-9.5,0.8,-8.7,-0.2,9,31,0.29,0,1,0,9,30,0.3,0.29,4,11,0.364,8,20,28,9,7,1,20,24,22,0,0
1987,Maurice Martin,SF,22,DEN,43,0,286,9.4,0.448,0.111,0.489,4.1,11.4,7.5,15.9,2.1,1.2,16.7,26.5,-0.5,0.2,-0.2,-0.042,-4.8,-2.1,-6.9,-0.4,51,135,0.378,3,15,0.2,48,120,0.4,0.389,42,66,0.636,12,29,41,35,13,6,33,48,147,0,0
1987,Forrest McKenzie,SF,23,SAS,6,0,42,-2.2,0.294,0.071,0.071,5,13.7,9.2,3.3,1.1,0,9.4,30.5,-0.2,0,-0.2,-0.223,-12.5,-6.3,-18.8,-0.2,7,28,0.25,1,2,0.5,6,26,0.231,0.268,2,2,1,2,5,7,1,1,0,3,9,17,0,0
1987,Nate McMillan,PG,22,SEA,71,50,1972,14.1,0.514,0.023,0.468,5.6,12.8,9.2,35.5,3,1.3,29.9,10.3,1.9,2.2,4.1,0.099,-0.2,1.7,1.5,1.7,143,301,0.475,0,7,0,143,294,0.486,0.475,87,141,0.617,101,230,331,583,125,45,155,238,373,0,0
1987,Cozell McQueen,PF,25,DET,3,0,7,58.3,1,0,0,47.4,74.7,61.5,0,0,8.2,0,17.3,0.1,0,0.1,0.627,10.6,-8,2.5,0,3,3,1,0,0,,3,3,1,1,0,0,,3,5,8,0,0,1,0,1,6,0,0
1987,Pete Myers,SG,23,CHI,29,0,155,14,0.465,0.115,0.827,5.7,6.7,6.2,18.6,4.5,0.8,12.4,22,0.1,0.2,0.3,0.092,-1.1,0.2,-1,0,19,52,0.365,0,6,0,19,46,0.413,0.365,28,43,0.651,8,9,17,21,14,2,10,25,66,0,0
1987,Johnny Newman,SF,23,CLE,59,0,630,9.8,0.475,0.08,0.276,6.2,5.8,6,6.4,1.5,0.6,13,22.5,-0.2,0.5,0.3,0.024,-3.7,-2.5,-6.2,-0.7,113,275,0.411,1,22,0.045,112,253,0.443,0.413,66,76,0.868,36,34,70,27,20,7,46,67,293,0,0
1987,Dennis Nutt,PG,23,DAL,25,0,91,20,0.574,0.425,0.55,1.2,8.2,4.8,24.1,3.7,0,16.8,26.7,0.2,0.1,0.3,0.156,2.7,-1.9,0.8,0.1,16,40,0.4,5,17,0.294,11,23,0.478,0.463,20,22,0.909,1,7,8,16,7,0,10,6,57,0,0
1987,Chuck Person,SF,22,IND,82,78,2956,15.6,0.518,0.102,0.219,6.1,19.2,12.5,15.3,1.5,0.3,12.4,24,1.5,3.9,5.4,0.088,0.5,0.6,1.1,2.3,635,1358,0.468,49,138,0.355,586,1220,0.48,0.486,222,297,0.747,168,509,677,295,90,16,211,310,1541,0,0
1987,Dwayne Polee,SG,23,LAC,1,0,6,-11.4,0.25,0.75,0,0,0,0,0,7.8,0,20,33.2,-0.1,0,0,-0.397,-11.6,-2.5,-14,0,1,4,0.25,0,3,0,1,1,1,0.25,0,0,,0,0,0,0,1,0,1,3,2,0,0
1987,Harold Pressley,SF,23,SAC,67,23,913,11.8,0.458,0.088,0.151,8.1,13,10.5,17.7,2.1,1.3,15.7,17.5,0,0.7,0.7,0.035,-1.6,0.5,-1.1,0.2,134,317,0.423,7,28,0.25,127,289,0.439,0.434,35,48,0.729,68,108,176,120,40,21,63,96,310,0,0
1987,Mark Price,PG,22,CLE,67,0,1217,11.3,0.489,0.165,0.269,2.9,7.4,5.2,23.5,1.7,0.2,18.1,19.1,0,1.1,1.1,0.043,-2.2,-1.6,-3.8,-0.6,173,424,0.408,23,70,0.329,150,354,0.424,0.435,95,114,0.833,33,84,117,202,43,4,105,75,464,4,1
1987,Dennis Rodman,SF,25,DET,77,1,1155,15.5,0.56,0.003,0.322,15.6,15.3,15.5,6.8,1.6,2.4,17.2,18.9,1.1,1.7,2.9,0.12,0.2,1.2,1.4,1,213,391,0.545,0,1,0,213,390,0.546,0.545,74,126,0.587,163,169,332,56,38,48,93,166,500,2,1
1987,Johnny Rogers,PF,23,SAC,45,15,468,10.5,0.493,0.027,0.081,7,11,9,8,0.9,1,9.5,18.1,0.2,0.2,0.4,0.041,-2.2,-2,-4.2,-0.3,90,185,0.486,0,5,0,90,180,0.5,0.486,9,15,0.6,30,47,77,26,9,8,20,66,189,0,0
1987,Ron Rowan,SG,24,POR,7,0,16,22.2,0.558,0.111,0.444,7.2,0,3.5,9.3,11.4,0,21.8,33.8,0,0,0,0.084,-0.2,3.2,3,0,4,9,0.444,1,1,1,3,8,0.375,0.5,3,4,0.75,1,0,1,1,4,0,3,1,12,0,0
1987,John Salley,C,22,DET,82,2,1463,11.9,0.59,0.003,0.59,8.2,13.4,10.9,4.7,1.4,4.9,16.8,12.2,1.4,2.4,3.8,0.124,-1.3,3.5,2.2,1.5,163,290,0.562,0,1,0,163,289,0.564,0.562,105,171,0.614,108,188,296,54,44,125,74,256,431,0,0
1987,Brad Sellers,PF,24,CHI,80,17,1751,13.4,0.498,0.017,0.285,9.8,14.4,12.1,8.4,1.3,2.3,11,18.5,1.4,2,3.3,0.091,-1.5,0.2,-1.2,0.3,276,606,0.455,2,10,0.2,274,596,0.46,0.457,126,173,0.728,155,218,373,102,44,68,84,194,680,0,0
1987,McKinley Singleton,PG,25,NYK,2,0,10,13.3,0.667,0.333,0,0,0,0,15.6,0,0,0,12.5,0,0,0,0.131,0.5,-7.7,-7.3,0,2,3,0.667,0,1,0,2,2,1,0.667,0,0,,0,0,0,1,0,0,0,1,4,0,0
1987,Scott Skiles,PG,22,MIL,13,0,205,6.2,0.364,0.226,0.194,3.2,11,7.1,27.9,1.2,0.3,23.8,17.6,-0.4,0.2,-0.2,-0.05,-5.3,-1.1,-6.4,-0.2,18,62,0.29,3,14,0.214,15,48,0.313,0.315,10,12,0.833,6,20,26,45,5,1,21,18,49,0,0
1987,Clinton Smith,SG,23,GSW,41,0,341,11.5,0.478,0.017,0.308,8.3,9.7,9,17.7,1.8,0.2,16.4,18.8,0,0.2,0.2,0.032,-1.8,-1,-2.8,-0.1,50,117,0.427,0,2,0,50,115,0.435,0.427,27,36,0.75,26,30,56,45,13,1,26,36,127,0,0
1987,Keith Smith,SG,22,MIL,42,4,461,6,0.425,0.06,0.187,3.1,4.6,3.9,12.4,2.6,0.4,15.6,17.1,-0.5,0.5,0,-0.003,-4.5,-0.4,-4.9,-0.3,57,150,0.38,3,9,0.333,54,141,0.383,0.39,21,28,0.75,13,19,32,43,25,3,30,74,138,0,0
1987,Otis Smith,SG,23,DEN,28,0,168,8.1,0.442,0.025,0.266,10,11.3,10.6,17.5,0.3,0.3,17.7,24.5,-0.2,0.1,-0.2,-0.053,-4.2,-3.3,-7.5,-0.2,33,79,0.418,0,2,0,33,77,0.429,0.418,12,21,0.571,17,17,34,22,1,1,19,30,78,0,0
1987,Roy Tarpley,PF,22,DAL,75,1,1405,15.2,0.501,0.006,0.279,14.1,26.7,20.5,5,1.9,3.2,15.3,19.1,0.6,2.5,3.1,0.105,-2.2,1.4,-0.8,0.4,233,499,0.467,1,3,0.333,232,496,0.468,0.468,94,139,0.676,180,353,533,52,56,79,101,232,561,0,0
1987,Billy Thompson,SF,23,LAL,59,0,762,12.8,0.565,0.004,0.284,10.8,13.9,12.5,10.3,0.9,2.2,17.2,18.9,0.7,0.9,1.6,0.102,-0.8,-0.2,-1,0.2,142,261,0.544,0,1,0,142,260,0.546,0.544,48,74,0.649,69,102,171,60,15,30,61,148,332,0,0
1987,Andre Turner,PG,22,BOS,3,0,18,-7.1,0.4,0.2,0,6.8,5.8,6.2,6.9,0,0,50,23.7,-0.1,0,-0.1,-0.354,-14,-2.8,-16.8,-0.1,2,5,0.4,0,1,0,2,4,0.5,0.4,0,0,,1,1,2,1,0,0,5,1,4,0,0
1987,Kenny Walker,SF,22,NYK,68,64,1719,13.3,0.536,0.007,0.318,7.6,14.5,11,6.5,1.4,1.7,10.2,17.9,1.9,1.3,3.1,0.088,-0.8,0,-0.7,0.6,285,581,0.491,0,4,0,285,577,0.494,0.491,140,185,0.757,118,220,338,75,49,49,75,236,710,0,0
1987,Chris Washburn,C,21,GSW,35,2,385,5.4,0.394,0.007,0.352,10.1,18.7,14.4,5.6,0.7,1.2,18.9,21.6,-1.1,0.3,-0.8,-0.1,-7.3,-1.9,-9.2,-0.7,57,145,0.393,0,1,0,57,144,0.396,0.393,18,51,0.353,36,65,101,16,6,8,39,51,132,0,0
